v8-version,8,4,371,22,0
code-creation,BytecodeHandler,1,199835,0x7ff61e3efce0,168,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,199853,0x7ff61e3efda0,325,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,199871,0x7ff61e3eff00,201,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,199890,0x7ff61e3effe0,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,199910,0x7ff61e3f00a0,201,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,199929,0x7ff61e3f0180,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,199948,0x7ff61e3f0240,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,199967,0x7ff61e3f0300,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,199986,0x7ff61e3f03e0,189,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,200005,0x7ff61e3f04a0,1130,Add.Wide
code-creation,BytecodeHandler,1,200022,0x7ff61e3f0920,1222,Sub.Wide
code-creation,BytecodeHandler,1,200040,0x7ff61e3f0e00,1266,Mul.Wide
code-creation,BytecodeHandler,1,200057,0x7ff61e3f1300,1098,Div.Wide
code-creation,BytecodeHandler,1,200074,0x7ff61e3f1760,1158,Mod.Wide
code-creation,BytecodeHandler,1,200091,0x7ff61e3f1c00,209,Exp.Wide
code-creation,BytecodeHandler,1,200109,0x7ff61e3f1ce0,1090,BitwiseOr.Wide
code-creation,BytecodeHandler,1,200126,0x7ff61e3f2140,1094,BitwiseXor.Wide
code-creation,BytecodeHandler,1,200144,0x7ff61e3f25a0,1090,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,200162,0x7ff61e3f2a00,1098,ShiftLeft.Wide
code-creation,BytecodeHandler,1,200181,0x7ff61e3f2e60,1098,ShiftRight.Wide
code-creation,BytecodeHandler,1,200200,0x7ff61e3f32c0,1102,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,200219,0x7ff61e3f3720,946,AddSmi.Wide
code-creation,BytecodeHandler,1,200236,0x7ff61e3f3ae0,994,SubSmi.Wide
code-creation,BytecodeHandler,1,200254,0x7ff61e3f3ee0,1058,MulSmi.Wide
code-creation,BytecodeHandler,1,200272,0x7ff61e3f4320,942,DivSmi.Wide
code-creation,BytecodeHandler,1,200289,0x7ff61e3f46e0,942,ModSmi.Wide
code-creation,BytecodeHandler,1,200307,0x7ff61e3f4aa0,213,ExpSmi.Wide
code-creation,BytecodeHandler,1,200324,0x7ff61e3f4b80,650,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,200342,0x7ff61e3f4e20,650,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,200360,0x7ff61e3f50c0,650,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,200378,0x7ff61e3f5360,654,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,200400,0x7ff61e3f5600,654,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,200421,0x7ff61e3f58a0,658,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,200440,0x7ff61e3f5b40,585,Inc.Wide
code-creation,BytecodeHandler,1,200457,0x7ff61e3f5da0,585,Dec.Wide
code-creation,BytecodeHandler,1,200473,0x7ff61e3f6000,605,Negate.Wide
code-creation,BytecodeHandler,1,200491,0x7ff61e3f6260,690,BitwiseNot.Wide
code-creation,BytecodeHandler,1,200509,0x7ff61e3f6520,137,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,200528,0x7ff61e3f65c0,133,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,200547,0x7ff61e3f6660,129,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,200566,0x7ff61e3f6700,604,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,200585,0x7ff61e3f6960,604,CallProperty.Wide
code-creation,BytecodeHandler,1,200603,0x7ff61e3f6bc0,616,CallProperty0.Wide
code-creation,BytecodeHandler,1,200621,0x7ff61e3f6e40,636,CallProperty1.Wide
code-creation,BytecodeHandler,1,200639,0x7ff61e3f70c0,648,CallProperty2.Wide
code-creation,BytecodeHandler,1,200657,0x7ff61e3f7360,620,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,200677,0x7ff61e3f75e0,636,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,200696,0x7ff61e3f7860,632,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,200715,0x7ff61e3f7ae0,644,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,200735,0x7ff61e3f7d80,68,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,200753,0x7ff61e3f7de0,604,CallWithSpread.Wide
code-creation,BytecodeHandler,1,200775,0x7ff61e3f8040,153,CallRuntime.Wide
code-creation,BytecodeHandler,1,200796,0x7ff61e3f80e0,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,200815,0x7ff61e3f81c0,80,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,200834,0x7ff61e3f8220,1882,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,200852,0x7ff61e3f8980,1106,Construct.Wide
code-creation,BytecodeHandler,1,200871,0x7ff61e3f8de0,533,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,200890,0x7ff61e3f9000,1960,TestEqual.Wide
code-creation,BytecodeHandler,1,200908,0x7ff61e3f97c0,1053,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,200926,0x7ff61e3f9be0,1700,TestLessThan.Wide
code-creation,BytecodeHandler,1,200945,0x7ff61e3fa2a0,1700,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,200964,0x7ff61e3fa960,1700,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,200983,0x7ff61e3fb020,1700,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,201001,0x7ff61e3fb6e0,60,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,201021,0x7ff61e3fb720,960,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,201038,0x7ff61e3fbb00,185,TestIn.Wide
code-creation,BytecodeHandler,1,201057,0x7ff61e3fbbc0,137,ToName.Wide
code-creation,BytecodeHandler,1,201074,0x7ff61e3fbc60,237,ToNumber.Wide
code-creation,BytecodeHandler,1,201092,0x7ff61e3fbd60,261,ToNumeric.Wide
code-creation,BytecodeHandler,1,201110,0x7ff61e3fbe80,137,ToObject.Wide
code-creation,BytecodeHandler,1,201138,0x7ff61e3fbf20,418,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,201158,0x7ff61e3fc0e0,1544,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,201180,0x7ff61e3fc700,878,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,201199,0x7ff61e3fca80,2326,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,201217,0x7ff61e3fd3a0,197,CloneObject.Wide
code-creation,BytecodeHandler,1,201235,0x7ff61e3fd480,394,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,201255,0x7ff61e3fd620,349,CreateClosure.Wide
code-creation,BytecodeHandler,1,201273,0x7ff61e3fd780,149,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,201293,0x7ff61e3fd820,161,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,201312,0x7ff61e3fd8e0,282,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,201331,0x7ff61e3fda00,282,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,201349,0x7ff61e3fdb20,161,CreateWithContext.Wide
code-creation,BytecodeHandler,1,201368,0x7ff61e3fdbe0,528,JumpLoop.Wide
code-creation,BytecodeHandler,1,201390,0x7ff61e3fde00,52,Jump.Wide
code-creation,BytecodeHandler,1,201410,0x7ff61e3fde40,72,JumpConstant.Wide
code-creation,BytecodeHandler,1,201518,0x7ff61e3fdea0,96,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,201558,0x7ff61e3fdf20,96,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,201646,0x7ff61e3fdfa0,96,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,201680,0x7ff61e3fe020,96,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,201704,0x7ff61e3fe0a0,104,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,201725,0x7ff61e3fe120,96,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,201745,0x7ff61e3fe1a0,96,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,201764,0x7ff61e3fe220,104,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,201785,0x7ff61e3fe2a0,172,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,201805,0x7ff61e3fe360,172,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,201825,0x7ff61e3fe420,156,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,201844,0x7ff61e3fe4c0,156,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,201863,0x7ff61e3fe560,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,201881,0x7ff61e3fe5c0,76,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,201899,0x7ff61e3fe620,76,JumpIfNull.Wide
code-creation,BytecodeHandler,1,201917,0x7ff61e3fe680,76,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,201936,0x7ff61e3fe6e0,76,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,201955,0x7ff61e3fe740,76,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,201974,0x7ff61e3fe7a0,88,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,201993,0x7ff61e3fe800,88,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,202011,0x7ff61e3fe860,120,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,202030,0x7ff61e3fe8e0,525,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,202048,0x7ff61e3feb00,348,ForInPrepare.Wide
code-creation,BytecodeHandler,1,202067,0x7ff61e3fec60,72,ForInContinue.Wide
code-creation,BytecodeHandler,1,202085,0x7ff61e3fecc0,293,ForInNext.Wide
code-creation,BytecodeHandler,1,202103,0x7ff61e3fee00,44,ForInStep.Wide
code-creation,BytecodeHandler,1,202121,0x7ff61e3fee40,173,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,202140,0x7ff61e3fef00,136,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,202159,0x7ff61e3fefa0,637,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,202182,0x7ff61e3ff220,156,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,202204,0x7ff61e3ff2c0,185,GetIterator.Wide
code-creation,BytecodeHandler,1,202224,0x7ff61e3ff380,141,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,202244,0x7ff61e3ff420,73,Abort.Wide
code-creation,BytecodeHandler,1,202262,0x7ff61e3ff480,258,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,202280,0x7ff61e3ff5a0,258,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,202298,0x7ff61e3ff6c0,258,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,202317,0x7ff61e3ff7e0,258,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,202335,0x7ff61e3ff900,258,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,202353,0x7ff61e3ffa20,258,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,202372,0x7ff61e3ffb40,32,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,202390,0x7ff61e3ffb80,44,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,202409,0x7ff61e3ffbc0,4160,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,202428,0x7ff61e400c20,4066,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,202447,0x7ff61e401c20,249,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,202466,0x7ff61e401d20,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,202484,0x7ff61e401d60,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,202502,0x7ff61e401da0,72,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202522,0x7ff61e401e00,72,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202542,0x7ff61e401e60,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202575,0x7ff61e401ea0,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202604,0x7ff61e401ee0,156,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202624,0x7ff61e401f80,128,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202644,0x7ff61e402020,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,202663,0x7ff61e4020c0,257,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,202683,0x7ff61e4021e0,4210,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,202703,0x7ff61e403260,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,202723,0x7ff61e403300,257,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,202744,0x7ff61e403420,4088,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,202765,0x7ff61e404420,225,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,202783,0x7ff61e404520,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,202801,0x7ff61e404560,36,Star.ExtraWide
code-creation,BytecodeHandler,1,202819,0x7ff61e4045a0,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,202837,0x7ff61e4045e0,4350,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,202857,0x7ff61e4056e0,149,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,202877,0x7ff61e405780,185,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,202896,0x7ff61e405840,164,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,202915,0x7ff61e405900,321,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,202935,0x7ff61e405a60,197,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,202954,0x7ff61e405b40,161,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,202975,0x7ff61e405c00,197,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,202994,0x7ff61e405ce0,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,203014,0x7ff61e405da0,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,203034,0x7ff61e405e60,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,203054,0x7ff61e405f40,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,203072,0x7ff61e406000,1126,Add.ExtraWide
code-creation,BytecodeHandler,1,203090,0x7ff61e406480,1218,Sub.ExtraWide
code-creation,BytecodeHandler,1,203108,0x7ff61e406960,1262,Mul.ExtraWide
code-creation,BytecodeHandler,1,203126,0x7ff61e406e60,1094,Div.ExtraWide
code-creation,BytecodeHandler,1,203143,0x7ff61e4072c0,1154,Mod.ExtraWide
code-creation,BytecodeHandler,1,203161,0x7ff61e407760,209,Exp.ExtraWide
code-creation,BytecodeHandler,1,203182,0x7ff61e407840,1090,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,203201,0x7ff61e407ca0,1090,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,203219,0x7ff61e408100,1090,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,203238,0x7ff61e408560,1094,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,203256,0x7ff61e4089c0,1094,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,203275,0x7ff61e408e20,1102,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,203294,0x7ff61e409280,942,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,203312,0x7ff61e409640,990,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,203329,0x7ff61e409a20,1054,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,203347,0x7ff61e409e40,942,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,203365,0x7ff61e40a200,942,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,203384,0x7ff61e40a5c0,209,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,203402,0x7ff61e40a6a0,646,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,203420,0x7ff61e40a940,646,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,203439,0x7ff61e40abe0,646,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,203458,0x7ff61e40ae80,650,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,203477,0x7ff61e40b120,650,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,203496,0x7ff61e40b3c0,654,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,203515,0x7ff61e40b660,585,Inc.ExtraWide
code-creation,BytecodeHandler,1,203537,0x7ff61e40b8c0,585,Dec.ExtraWide
code-creation,BytecodeHandler,1,203557,0x7ff61e40bb20,605,Negate.ExtraWide
code-creation,BytecodeHandler,1,203575,0x7ff61e40bd80,690,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,203594,0x7ff61e40c040,133,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,203614,0x7ff61e40c0e0,133,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,203633,0x7ff61e40c180,129,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,203653,0x7ff61e40c220,600,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,203672,0x7ff61e40c480,600,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,203691,0x7ff61e40c6e0,612,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,203710,0x7ff61e40c960,632,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,203737,0x7ff61e40cbe0,640,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,203756,0x7ff61e40ce80,616,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,203775,0x7ff61e40d100,632,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,203795,0x7ff61e40d380,628,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,203816,0x7ff61e40d600,640,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,203835,0x7ff61e40d8a0,64,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,203854,0x7ff61e40d900,600,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,203873,0x7ff61e40db60,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,203892,0x7ff61e40dc00,193,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,203911,0x7ff61e40dce0,76,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,203930,0x7ff61e40dd40,1882,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,203949,0x7ff61e40e4a0,1102,Construct.ExtraWide
code-creation,BytecodeHandler,1,203968,0x7ff61e40e900,529,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,203987,0x7ff61e40eb20,1956,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,204006,0x7ff61e40f2e0,1049,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,204024,0x7ff61e40f700,1700,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,204043,0x7ff61e40fdc0,1700,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,204062,0x7ff61e410480,1700,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,204081,0x7ff61e410b40,1700,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,204101,0x7ff61e411200,60,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,204121,0x7ff61e411240,956,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,204139,0x7ff61e411600,185,TestIn.ExtraWide
code-creation,BytecodeHandler,1,204157,0x7ff61e4116c0,133,ToName.ExtraWide
code-creation,BytecodeHandler,1,204178,0x7ff61e411760,237,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,204198,0x7ff61e411860,261,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,204217,0x7ff61e411980,133,ToObject.ExtraWide
code-creation,BytecodeHandler,1,204235,0x7ff61e411a20,414,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,204255,0x7ff61e411bc0,1540,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,204275,0x7ff61e4121e0,878,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,204295,0x7ff61e412560,2322,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,204314,0x7ff61e412e80,193,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,204332,0x7ff61e412f60,390,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,204352,0x7ff61e413100,349,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,204371,0x7ff61e413260,149,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,204391,0x7ff61e413300,157,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,204411,0x7ff61e4133a0,282,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,204434,0x7ff61e4134c0,282,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,204453,0x7ff61e4135e0,157,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,204472,0x7ff61e413680,528,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,204495,0x7ff61e4138a0,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,204515,0x7ff61e4138e0,68,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,204534,0x7ff61e413940,92,JumpIfNullConstant.ExtraWide
code-creation,BytecodeHandler,1,204553,0x7ff61e4139a0,92,JumpIfNotNullConstant.ExtraWide
code-creation,BytecodeHandler,1,204573,0x7ff61e413a00,92,JumpIfUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,204594,0x7ff61e413a60,92,JumpIfNotUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,204615,0x7ff61e413ac0,104,JumpIfUndefinedOrNullConstant.ExtraWide
code-creation,BytecodeHandler,1,204635,0x7ff61e413b40,92,JumpIfTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,204655,0x7ff61e413ba0,92,JumpIfFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,204675,0x7ff61e413c00,104,JumpIfJSReceiverConstant.ExtraWide
code-creation,BytecodeHandler,1,204695,0x7ff61e413c80,172,JumpIfToBooleanTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,204716,0x7ff61e413d40,172,JumpIfToBooleanFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,204736,0x7ff61e413e00,156,JumpIfToBooleanTrue.ExtraWide
code-creation,BytecodeHandler,1,204756,0x7ff61e413ea0,156,JumpIfToBooleanFalse.ExtraWide
code-creation,BytecodeHandler,1,204775,0x7ff61e413f40,76,JumpIfTrue.ExtraWide
code-creation,BytecodeHandler,1,204794,0x7ff61e413fa0,76,JumpIfFalse.ExtraWide
code-creation,BytecodeHandler,1,204812,0x7ff61e414000,76,JumpIfNull.ExtraWide
code-creation,BytecodeHandler,1,204831,0x7ff61e414060,76,JumpIfNotNull.ExtraWide
code-creation,BytecodeHandler,1,204850,0x7ff61e4140c0,76,JumpIfUndefined.ExtraWide
code-creation,BytecodeHandler,1,204869,0x7ff61e414120,76,JumpIfNotUndefined.ExtraWide
code-creation,BytecodeHandler,1,204888,0x7ff61e414180,84,JumpIfUndefinedOrNull.ExtraWide
code-creation,BytecodeHandler,1,204908,0x7ff61e4141e0,84,JumpIfJSReceiver.ExtraWide
code-creation,BytecodeHandler,1,204927,0x7ff61e414240,116,SwitchOnSmiNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,204947,0x7ff61e4142c0,525,ForInEnumerate.ExtraWide
code-creation,BytecodeHandler,1,204966,0x7ff61e4144e0,348,ForInPrepare.ExtraWide
code-creation,BytecodeHandler,1,204985,0x7ff61e414640,68,ForInContinue.ExtraWide
code-creation,BytecodeHandler,1,205004,0x7ff61e4146a0,289,ForInNext.ExtraWide
code-creation,BytecodeHandler,1,205022,0x7ff61e4147e0,44,ForInStep.ExtraWide
code-creation,BytecodeHandler,1,205041,0x7ff61e414820,169,ThrowReferenceErrorIfHole.ExtraWide
code-creation,BytecodeHandler,1,205061,0x7ff61e4148e0,136,SwitchOnGeneratorState.ExtraWide
code-creation,BytecodeHandler,1,205080,0x7ff61e414980,633,SuspendGenerator.ExtraWide
code-creation,BytecodeHandler,1,205100,0x7ff61e414c00,156,ResumeGenerator.ExtraWide
code-creation,BytecodeHandler,1,205119,0x7ff61e414ca0,181,GetIterator.ExtraWide
code-creation,BytecodeHandler,1,205138,0x7ff61e414d60,141,IncBlockCounter.ExtraWide
code-creation,BytecodeHandler,1,205157,0x7ff61e414e00,73,Abort.ExtraWide
code-creation,Script,11,420589,0x28081d1b26,326, :1:1,0x28081d0a48,~
code-creation,Script,11,420642,0x28081d1d8e,15,setLayoutMode :749:23,0x28081d1930,~
code-creation,Script,11,420664,0x28081d1e36,43,readJSONUncomment :745:27,0x28081d1908,~
code-creation,Script,11,420686,0x28081d1eca,11, :746:88,0x28081d1dc8,~
code-creation,Script,11,420705,0x28081d1f2a,38,downloadFile :727:22,0x28081d18e0,~
code-creation,Script,11,420726,0x28081d1fca,94,checkDefaultPacksInstalled :718:36,0x28081d18b8,~
code-creation,Script,11,420748,0x28081d2112,587,onInfoReceived :684:24,0x28081d1890,~
code-creation,Script,11,420770,0x28081d251a,70,getDefaultPackInfo :647:28,0x28081d1868,~
code-creation,Script,11,420790,0x28081d262e,186, :657:42,0x28081d24a4,~
code-creation,Script,11,420810,0x28081d27aa,41,makePackIcon :608:22,0x28081d1840,~
code-creation,Script,11,420830,0x28081d2882,94,generateNeccesaryBPFiles :587:34,0x28081d1818,~
code-creation,Script,11,420852,0x28081d29d2,152,generateNeccesaryRPFiles :545:34,0x28081d17f0,~
code-creation,Script,11,420874,0x28081d2b2e,125,generateProjectRPManifest :510:35,0x28081d17c8,~
code-creation,Script,11,420909,0x28081d2c6e,152,generateProjectBPManifest :463:35,0x28081d17a0,~
code-creation,Script,11,420936,0x28081d2dee,162,init :395:14,0x28081d1778,~
code-creation,Script,11,420956,0x28081d2f72,90, :404:51,0x28081d2d68,~
code-creation,Script,11,420975,0x28081d3106,373, :414:18,0x28081d2ef4,~
code-creation,Script,11,420994,0x28081d33aa,169, :419:45,0x28081d3018,~
code-creation,Script,11,421013,0x28081d3576,414,createProject :363:23,0x28081d1750,~
code-creation,Script,11,421034,0x28081d3886,125,openCreateDlg :336:23,0x28081d1728,~
code-creation,Script,11,421054,0x28081d399e,18, :348:36,0x28081d37fc,~
code-creation,Script,11,421073,0x28081d3afa,415,openDeleteDlg :271:23,0x28081d1700,~
code-creation,Script,11,421093,0x28081d3e06,212, :316:41,0x28081d3a24,~
